target_page,page_type,state_slug,state_name,game_name,page_importance_score,keyword_count,avg_priority_score,best_keyword_score,opportunity_tier_mix,backlink_priority_tier,backlinks_value_score,can_rank_fastest,content_readiness,content_issues,anchor_mix_rule
/states/co/powerball-double-play,game_family,co,Colorado,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/mega-millions,game_family,ct,Connecticut,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/powerball-double-play,game_family,ct,Connecticut,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/mega-millions,game_family,dc,"Washington, D.C.",Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/powerball,game_family,dc,"Washington, D.C.",Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/powerball-double-play,game_family,dc,"Washington, D.C.",Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/mega-millions,game_family,de,Delaware,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/powerball,game_family,de,Delaware,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/mega-millions,game_family,ia,Iowa,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/powerball,game_family,ia,Iowa,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/powerball-double-play,game_family,ia,Iowa,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/mega-millions,game_family,id,Idaho,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/powerball,game_family,id,Idaho,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/powerball-double-play,game_family,id,Idaho,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/mega-millions,game_family,ks,Kansas,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/powerball,game_family,ks,Kansas,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/powerball-double-play,game_family,ks,Kansas,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/mega-millions,game_family,ky,Kentucky,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/powerball,game_family,ky,Kentucky,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/powerball-double-play,game_family,ky,Kentucky,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/mega-millions,game_family,la,Louisiana,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/powerball,game_family,la,Louisiana,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/md/pick-4,game_family,md,Maryland,Pick 4,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/mega-millions,game_family,me,Maine,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/powerball,game_family,me,Maine,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/powerball-double-play,game_family,me,Maine,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/keno,game_family,mi,Michigan,Keno,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mn/mega-millions,game_family,mn,Minnesota,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mn/powerball,game_family,mn,Minnesota,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/pick-3,game_family,mo,Missouri,Pick 3,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/mega-millions,game_family,ms,Mississippi,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/powerball,game_family,ms,Mississippi,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/powerball-double-play,game_family,ms,Mississippi,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/mega-millions,game_family,mt,Montana,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/powerball,game_family,mt,Montana,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/powerball-double-play,game_family,mt,Montana,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nd/mega-millions,game_family,nd,North Dakota,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nd/powerball,game_family,nd,North Dakota,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ne/mega-millions,game_family,ne,Nebraska,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ne/powerball,game_family,ne,Nebraska,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ne/powerball-double-play,game_family,ne,Nebraska,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nh/mega-millions,game_family,nh,New Hampshire,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nh/powerball,game_family,nh,New Hampshire,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/mega-millions,game_family,nm,New Mexico,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/powerball,game_family,nm,New Mexico,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/powerball-double-play,game_family,nm,New Mexico,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ok/mega-millions,game_family,ok,Oklahoma,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ok/powerball,game_family,ok,Oklahoma,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ok/powerball-double-play,game_family,ok,Oklahoma,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/or/mega-millions,game_family,or,Oregon,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/or/powerball,game_family,or,Oregon,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ri/mega-millions,game_family,ri,Rhode Island,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ri/powerball,game_family,ri,Rhode Island,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/mega-millions,game_family,sc,South Carolina,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/powerball,game_family,sc,South Carolina,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/powerball-double-play,game_family,sc,South Carolina,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sd/mega-millions,game_family,sd,South Dakota,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sd/powerball,game_family,sd,South Dakota,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sd/powerball-double-play,game_family,sd,South Dakota,Powerball Double Play,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tx/all-or-nothing,game_family,tx,Texas,All OR Nothing,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tx/daily-4,game_family,tx,Texas,Daily 4,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tx/texas-two-step,game_family,tx,Texas,Texas Two Step,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/cash-5,game_family,va,Virginia,Cash 5,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/pick-4,game_family,va,Virginia,Pick 4,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/mega-millions,game_family,vt,Vermont,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/powerball,game_family,vt,Vermont,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/lotto,game_family,wa,Washington,Lotto,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/mega-millions,game_family,wi,Wisconsin,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/powerball,game_family,wi,Wisconsin,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wv/mega-millions,game_family,wv,West Virginia,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wv/powerball,game_family,wv,West Virginia,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wy/mega-millions,game_family,wy,Wyoming,Mega Millions,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wy/powerball,game_family,wy,Wyoming,Powerball,84,6,73.43,73.43,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,70.2,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/az,state,az,Arizona,,86,6,73.41,74.24,HIGH:5 | MEDIUM:1 | LOW:0,Tier 2,71.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ma,state,ma,Massachusetts,,86,6,73.25,74.24,HIGH:4 | MEDIUM:2 | LOW:0,Tier 2,71.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ca/mega-millions/stats,stats,ca,California,Mega Millions,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ca/powerball/stats,stats,ca,California,Powerball,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/pick-3/evening,session,fl,Florida,Pick 3,78,6,73.1,73.1,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/pick-3/midday,session,fl,Florida,Pick 3,78,6,73.1,73.1,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nj/mega-millions/historical,historical,nj,New Jersey,Mega Millions,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nj/powerball-double-play/historical,historical,nj,New Jersey,Powerball Double Play,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nj/powerball/historical,historical,nj,New Jersey,Powerball,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/mega-millions/historical,historical,pa,Pennsylvania,Mega Millions,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/powerball-double-play/historical,historical,pa,Pennsylvania,Powerball Double Play,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pa/powerball/historical,historical,pa,Pennsylvania,Powerball,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/powerball-double-play/historical,historical,pr,Puerto Rico,Powerball Double Play,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/pr/powerball/historical,historical,pr,Puerto Rico,Powerball,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tx/mega-millions/stats,stats,tx,Texas,Mega Millions,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tx/powerball/stats,stats,tx,Texas,Powerball,78,4,73.1,73.1,HIGH:4 | MEDIUM:0 | LOW:0,Tier 2,60,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/cash-pop,game_family,fl,Florida,Cash Pop,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/fantasy-5,game_family,fl,Florida,Fantasy 5,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/pick-2,game_family,fl,Florida,Pick 2,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/pick-5,game_family,fl,Florida,Pick 5,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/cash-5,game_family,in,Indiana,Cash 5,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/hoosier-lotto,game_family,in,Indiana,Hoosier Lotto,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/hoosier-lotto-plus,game_family,in,Indiana,Hoosier Lotto Plus,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/pick-4,game_family,mo,Missouri,Pick 4,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/millionaire-for-life,game_family,ny,New York,Millionaire For Life,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/numbers,game_family,ny,New York,Numbers,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/pick-10,game_family,ny,New York,Pick 10,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/take-5,game_family,ny,New York,Take 5,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/win-4,game_family,ny,New York,Win 4,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/lotto-america,game_family,tn,Tennessee,Lotto America,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/daily-keno,game_family,wa,Washington,Daily Keno,83,6,73.02,73.02,HIGH:6 | MEDIUM:0 | LOW:0,Tier 2,69.5,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/mega-millions/stats,stats,fl,Florida,Mega Millions,77,4,72.69,72.69,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,59.3,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
